date,transaction_id,item_name,item_brand,item_category,ecommerce_purchases,item_purchase_quantity,item_revenue,purchase_revenue,total_purchasers,add_to_carts,checkouts
2025-06-30T00:00:00Z,txn_2e9e47a8957245d0b70dcb79,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-06-30T00:00:00Z,txn_68f260085d1b4de0b1c4bae9,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-06-30T00:00:00Z,txn_e37c28b41be743518615a8f9,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-01T00:00:00Z,txn_cc66b9032d414f2a8f5dde6f,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-01T00:00:00Z,txn_4042ffa61e294d40869e386b,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-01T00:00:00Z,txn_541bb94c85314f6a9d6c2e73,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-01T00:00:00Z,txn_4c59532499974f58a15f51d8,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-01T00:00:00Z,txn_90f91b8d0c764212b8b24e27,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-01T00:00:00Z,txn_057c9e89ed5c4f5e995533c4,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-01T00:00:00Z,txn_cac5a779a9954059aa82df26,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-01T00:00:00Z,txn_89524c84673c4c08b226b66b,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-01T00:00:00Z,txn_f42c37f351694015bc22a128,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-01T00:00:00Z,txn_1a08257a97b74ecd9576122c,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-01T00:00:00Z,txn_b28bd72911b3473f861ae034,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-02T00:00:00Z,txn_4a05c437f520453ca2c21af5,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-02T00:00:00Z,txn_ff3ead8e5bf44411945575d6,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-02T00:00:00Z,txn_92c06478cafe4c21bdad3419,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-02T00:00:00Z,txn_8a8a00cb45bb4a58b79daaa5,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-02T00:00:00Z,txn_c8e4c34063e745b2853c5b2a,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-02T00:00:00Z,txn_0eb550f6690d4fa281617a03,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-02T00:00:00Z,txn_900595457c5f413abac1d377,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-02T00:00:00Z,txn_f0a2dedc1c6a433fa541329f,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-02T00:00:00Z,txn_3d5cfdf553ca4fa4a99e4efb,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-02T00:00:00Z,txn_7c6ac697978c42e08b20cc6f,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-03T00:00:00Z,txn_116ff7c1ce1a476f981e8d0b,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-03T00:00:00Z,txn_3e6e87aff1ce41a7a803f0bc,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-03T00:00:00Z,txn_a8565c78e1c142af84b37e08,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-03T00:00:00Z,txn_60c051ac50d24170ba5689d1,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-03T00:00:00Z,txn_88f040b580a34666bc699f2d,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-03T00:00:00Z,txn_0624b8dba9544ef895c6dd05,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-03T00:00:00Z,txn_d4dbd2bd04c04c0e85e090d0,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-03T00:00:00Z,txn_ab81566c57594980886278c0,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-03T00:00:00Z,txn_ba99e541dbd54bf78e7a2d28,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-03T00:00:00Z,txn_251a6e50029d4f47950c1c9b,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-03T00:00:00Z,txn_173a2ba7f57d45dcafed7f83,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-03T00:00:00Z,txn_a53981ff37984aa8a89de088,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-03T00:00:00Z,txn_de44cd536544488881f6f8ee,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-04T00:00:00Z,txn_e6eab029fc0340939c07c766,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-04T00:00:00Z,txn_f2093608c5994ebf9ef10e84,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-04T00:00:00Z,txn_5164c97fecb2482ebb08fe4f,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-04T00:00:00Z,txn_0477ffe4406d41aea9efad6e,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-04T00:00:00Z,txn_7ddd54979c4546d1a2c60cdf,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-04T00:00:00Z,txn_dd5f10f8bffa453fb6a1267b,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-04T00:00:00Z,txn_04d466d19ebe4cb080e3e7fd,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-04T00:00:00Z,txn_902f34e8cf0143ac941871af,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-04T00:00:00Z,txn_d0666ffb752b4aae88bc92ee,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-04T00:00:00Z,txn_928bc4740bca4e99933e7ed2,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-05T00:00:00Z,txn_f8be6eb086864286b44452e4,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-05T00:00:00Z,txn_434a81b948ab4ac89f78bfcc,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-05T00:00:00Z,txn_f178ee4a7d624bc3a1cd1cc3,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-05T00:00:00Z,txn_51e54b8bfeb744b183d76e58,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-05T00:00:00Z,txn_a200c693ac4f46bd9842e322,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-05T00:00:00Z,txn_8b45c170bb90461b8c6b5f9a,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-06T00:00:00Z,txn_c9c59d3ace0e4149b8de3bce,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-06T00:00:00Z,txn_b4e4ff1d338c422cafa83aef,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-06T00:00:00Z,txn_e6e8d12c5c174f3ea94f6f8b,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-06T00:00:00Z,txn_0f81e5caca0c466a8e6e4986,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-06T00:00:00Z,txn_0b4dd397cb6448498e89bc46,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-06T00:00:00Z,txn_b7894e62e84f46d785881e3b,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-06T00:00:00Z,txn_143426d0eb8b4d70b16c5a21,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-07T00:00:00Z,txn_ca1126a60ff84d7f9de693bd,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-07T00:00:00Z,txn_96e8eb5ae07840a28ac8ebaa,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-07T00:00:00Z,txn_b9a2d7ffb32d486fb7f04a77,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-07T00:00:00Z,txn_08bd32e938a9457ebf68fd96,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-07T00:00:00Z,txn_6e360c52599d44d1a1fba9dd,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-07T00:00:00Z,txn_45a9913ba1c042c3a18c029f,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-07T00:00:00Z,txn_fd8e982ff8214812860877ca,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-07T00:00:00Z,txn_6f1546faedcc48d1bff74b64,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-07T00:00:00Z,txn_fac9098605564edaa5380cb4,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-07T00:00:00Z,txn_d572e861d9804797aed0cb50,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-07T00:00:00Z,txn_aeea5f2a9283411291755bb6,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-08T00:00:00Z,txn_8c37d94c56514f9dabb326ed,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-08T00:00:00Z,txn_f9fb44483d4c4fb295d5753e,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-08T00:00:00Z,txn_cc2f3ee566584ae881ca75a7,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-08T00:00:00Z,txn_87289050e34549458b2ea5fc,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-08T00:00:00Z,txn_5fd8489aadad49328e085516,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-08T00:00:00Z,txn_f1d57e5b64a043edb3d1cced,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-08T00:00:00Z,txn_b9049bae5a934123978d3859,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-08T00:00:00Z,txn_13ca3ac32e464c0f9e84adc7,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-08T00:00:00Z,txn_0b4238bac5514bc59c44ac58,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-08T00:00:00Z,txn_729d7c2515964a7e98831458,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-08T00:00:00Z,txn_8568846b6106461ab1715c91,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-08T00:00:00Z,txn_01ac6c250143485d837025fd,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-09T00:00:00Z,txn_2f9d7236eeda4d9dbafc7506,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-09T00:00:00Z,txn_766b09b6a60044dd9d9b8c9e,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-09T00:00:00Z,txn_540e009730bd403f8705f749,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-09T00:00:00Z,txn_ba56276f57e94e2dabb4cede,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-09T00:00:00Z,txn_890fed4a35ed4c2c96aff12d,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-09T00:00:00Z,txn_19d54021d9dd4c56851485fe,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-09T00:00:00Z,txn_81842e198950400d87ef21b9,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-09T00:00:00Z,txn_438505bee0d54e9ea5cea76d,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-09T00:00:00Z,txn_df9ffa71893d49c8aa89a9d9,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-09T00:00:00Z,txn_0415e733431c4e28abd5d5dd,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-10T00:00:00Z,txn_3bd110d2569440ab8033e09d,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-10T00:00:00Z,txn_038bcde68545412aa85d1f2c,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-10T00:00:00Z,txn_872bcdc6694a449d845b7f94,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-10T00:00:00Z,txn_f9aff50404c34045ac7316fe,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-10T00:00:00Z,txn_5698837bd79e43a6aa619ee7,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-10T00:00:00Z,txn_2663329d8c4141d088c46bb0,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-10T00:00:00Z,txn_5aa669ed583a42c4b2811e7e,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-10T00:00:00Z,txn_319436756fae4feda6778ea2,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-10T00:00:00Z,txn_d47d534a555b441a9471ab94,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-11T00:00:00Z,txn_35579925eade4f879466a0f1,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-11T00:00:00Z,txn_e5c26dcc07924e2ca92547f2,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-11T00:00:00Z,txn_4f747b4e2b204b25a0707fee,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-11T00:00:00Z,txn_5d063d7658484928a6595d89,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-11T00:00:00Z,txn_99c26d06a9094f9c87879910,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-11T00:00:00Z,txn_e241e666d1724d7da75ffe41,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-11T00:00:00Z,txn_d08f1a8a9d0f4482aac30551,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-11T00:00:00Z,txn_d5eac50370e44e0b94145065,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-11T00:00:00Z,txn_0a7e392b04d84fd1bf8fc1fb,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-12T00:00:00Z,txn_ee099804270e46f095ab6ea8,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-12T00:00:00Z,txn_21478e117654468781c48869,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-12T00:00:00Z,txn_011d8525153b4363bd2a81a1,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-12T00:00:00Z,txn_0d56d30380e84a6b95a90ec9,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-12T00:00:00Z,txn_93e1c9342500479cb11ced23,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-12T00:00:00Z,txn_c68afbf7445d4a1aba16ae2e,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-12T00:00:00Z,txn_8aa788429f70446b894050b0,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-13T00:00:00Z,txn_02be98c3f195483a97640c18,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-13T00:00:00Z,txn_28f04c0a31b94fb29c0770b6,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-13T00:00:00Z,txn_f2e5c9da5a974ac68185ed6c,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-13T00:00:00Z,txn_f9735ee4930a46fb8447fd05,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-13T00:00:00Z,txn_45ef8cd2077844b18800400d,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-13T00:00:00Z,txn_e4d955edc8cc4616a49e1137,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-13T00:00:00Z,txn_164a403005d84fc5a6b84c83,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-14T00:00:00Z,txn_1baf22c294684301b8d9ad58,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-14T00:00:00Z,txn_69e79460ccf14527a08b00e9,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-14T00:00:00Z,txn_3342f5672b9f4042a79125a7,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-14T00:00:00Z,txn_fed116b2ce6348d796157bb4,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-14T00:00:00Z,txn_6c83aaf946524b2eb1cc03bb,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-14T00:00:00Z,txn_434698667c4e421ea0e27fde,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-14T00:00:00Z,txn_bd764fbf1f1143a0b5264d59,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-14T00:00:00Z,txn_623033d44a7341e8a856774b,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-14T00:00:00Z,txn_82c2e3c2df384c02a461d543,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-14T00:00:00Z,txn_9fbd66e9c0b4453684a76e50,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-14T00:00:00Z,txn_2d1e39d1fa1f4baca8218f3a,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-15T00:00:00Z,txn_c3defeec7317433291dfbb32,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-15T00:00:00Z,txn_24e74126cf3445d7b8754c61,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-15T00:00:00Z,txn_e977b4ac483b4835b135572a,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-15T00:00:00Z,txn_9fec8ecab7f1470a800b09aa,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-15T00:00:00Z,txn_4e8c283f493c4e718d237ed7,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-15T00:00:00Z,txn_57778f937dd747f4a7426311,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-15T00:00:00Z,txn_21cf5a5b7d3145928e68ebf7,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-15T00:00:00Z,txn_54d794aa0582403eae13e2f4,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-15T00:00:00Z,txn_1c753c6bb6314e1b8b034a4b,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-16T00:00:00Z,txn_304bba7b6674422586f3b830,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-16T00:00:00Z,txn_f8dd439c3f534423853adae0,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-16T00:00:00Z,txn_a2a1c3f98ccb42e5ad61d83a,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-16T00:00:00Z,txn_8109cec1a9724fd08e49a8bd,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-16T00:00:00Z,txn_426e69721025487a991b2cf7,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-16T00:00:00Z,txn_163fc5190f9b4399962b813e,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-16T00:00:00Z,txn_914bec6a0304482bac3ecf14,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-16T00:00:00Z,txn_a3ec39a727af4432923337a1,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-16T00:00:00Z,txn_a7d0d3c0479c4285abd0b136,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-16T00:00:00Z,txn_2ca5a92960464af597f8662a,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-17T00:00:00Z,txn_6133e7c00aa14cf3bb429458,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-17T00:00:00Z,txn_e34d72654b2e4c6abbc9db14,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_a38caa145e5243e4b271d228,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_59014ad07d3f48968283a2d2,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_120208fd5a7f48d4b8d985cb,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_cd79a9d95ef6497f9ff8395a,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_6227d59551f94cfea88409e0,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-17T00:00:00Z,txn_c8d048f4c3e24f1b828e50b5,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-17T00:00:00Z,txn_9c60d8df83e841289dc00e89,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-18T00:00:00Z,txn_e6e33bf83a1b4c1eb34da104,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-18T00:00:00Z,txn_c54297a04baf4ae78ad90868,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-18T00:00:00Z,txn_d012bd34f62d499898a67456,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-18T00:00:00Z,txn_bcf59db7dfec44c7ba3c7339,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-18T00:00:00Z,txn_8f64128cd69f4594afcb84c5,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-18T00:00:00Z,txn_1339eeec7f5641358a967c5d,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-18T00:00:00Z,txn_25ca20e390e14101bd34881f,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-18T00:00:00Z,txn_e7f27a223c03441797ca2a02,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
2025-07-18T00:00:00Z,txn_e52bf1c484504f93b58af6f6,Team Plan,Quantifiction,SaaS Subscription,1,1,79.0,79.0,1,1,1
2025-07-18T00:00:00Z,txn_9217a0f51f2649c086168b3d,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-19T00:00:00Z,txn_f2e18c01ac28434bb1c25b41,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-19T00:00:00Z,txn_67b73ee22f5a427bbd2911ad,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-19T00:00:00Z,txn_1ed3dddfce8c465b8227616d,Growth Plan,Quantifiction,SaaS Subscription,1,1,39.0,39.0,1,1,1
2025-07-19T00:00:00Z,txn_945570cde82343eeacd68875,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-19T00:00:00Z,txn_771d8ae4e85f4073a75c74ef,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-19T00:00:00Z,txn_7ffd6da89f7a415f84a44d7b,Enterprise Plan,Quantifiction,SaaS Subscription,1,1,149.0,149.0,1,1,1
2025-07-20T00:00:00Z,txn_65db124803724b06a1d48bf8,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-20T00:00:00Z,txn_17d57a6564bd47a79581854a,Starter Plan,Quantifiction,SaaS Subscription,1,1,29.0,29.0,1,1,1
2025-07-20T00:00:00Z,txn_19a25f841275463d8199c77e,Pro Plan,Quantifiction,SaaS Subscription,1,1,49.0,49.0,1,1,1
