date,page_path,page_title,hostname,page_views,sessions,total_users,avg_session_duration,bounce_rate,engagement_rate,engaged_sessions,event_count,conversions
2025-06-06T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,314,180,154,106.8,42.77,58.79,105,864,0
2025-06-06T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,183,110,90,94.3,50.96,47.88,52,295,0
2025-06-06T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,451,339,247,64.1,48.95,52.78,178,1257,10
2025-06-06T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,339,216,153,234.0,35.75,62.43,134,691,0
2025-06-06T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,354,264,202,77.1,50.47,49.48,130,1278,0
2025-06-06T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,264,200,142,180.5,44.69,57.17,114,818,0
2025-06-07T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,647,484,345,176.5,47.05,51.59,249,1592,0
2025-06-07T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,437,300,229,122.2,33.93,67.0,201,898,12
2025-06-07T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,279,219,192,117.7,30.81,67.65,148,791,5
2025-06-07T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,232,145,106,139.5,47.25,50.8,73,723,0
2025-06-07T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,232,132,93,60.5,48.65,51.47,67,622,0
2025-06-07T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,171,120,105,146.8,45.99,52.8,63,530,0
2025-06-07T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,400,317,270,65.7,33.54,68.29,216,1210,15
2025-06-07T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,277,156,122,133.2,52.5,47.21,73,573,0
2025-06-07T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,348,205,153,112.9,51.45,47.56,97,565,0
2025-06-07T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,258,159,125,65.8,36.6,63.26,100,578,0
2025-06-08T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,471,254,224,239.0,51.7,46.55,118,862,0
2025-06-08T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,332,199,149,104.1,30.76,68.51,136,624,4
2025-06-08T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,235,162,123,143.6,36.2,62.65,101,652,7
2025-06-08T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,237,169,149,183.3,31.69,67.97,114,482,0
2025-06-08T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,208,158,123,80.0,51.54,49.66,78,612,0
2025-06-08T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,120,85,67,152.8,51.19,49.04,41,363,0
2025-06-08T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,274,169,120,178.3,47.42,51.77,87,596,5
2025-06-08T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,203,123,94,236.7,50.83,47.49,58,306,0
2025-06-08T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,292,205,150,233.8,33.49,68.26,139,731,0
2025-06-08T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,187,117,82,176.6,53.13,48.2,56,370,0
2025-06-09T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,813,612,430,158.8,31.17,67.82,415,1335,0
2025-06-09T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,472,342,267,202.8,47.84,53.21,181,1647,8
2025-06-09T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,325,240,206,229.0,47.66,52.63,126,850,6
2025-06-09T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,282,154,129,162.8,40.88,60.01,92,707,0
2025-06-09T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,342,189,147,114.4,31.48,68.42,129,867,0
2025-06-09T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,207,128,100,188.6,40.68,58.9,75,290,0
2025-06-09T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,467,255,183,150.6,54.95,44.14,112,777,12
2025-06-09T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,330,184,141,95.3,33.31,65.29,120,906,0
2025-06-09T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,366,291,216,133.9,35.42,65.96,191,1413,0
2025-06-09T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,245,135,119,61.9,53.81,45.08,60,638,0
2025-06-10T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,741,493,385,156.3,31.72,68.4,337,2225,0
2025-06-10T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,461,286,254,84.9,54.9,46.34,132,886,10
2025-06-10T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,387,223,176,84.2,54.44,44.44,99,1050,8
2025-06-10T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,267,207,153,225.5,34.0,64.74,134,613,0
2025-06-10T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,315,245,193,82.4,37.25,61.58,150,719,0
2025-06-10T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,219,157,138,148.0,35.46,64.13,100,530,0
2025-06-10T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,496,321,225,138.1,30.45,69.16,222,1603,14
2025-06-10T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,300,150,134,90.8,39.44,61.43,92,746,0
2025-06-10T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,428,229,204,84.1,49.69,50.89,116,857,0
2025-06-10T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,306,231,184,151.3,51.63,48.52,112,1009,0
2025-06-11T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,798,477,370,188.4,50.0,51.56,245,1597,0
2025-06-11T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,428,319,281,147.5,54.52,46.78,149,1006,13
2025-06-11T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,318,192,136,181.1,48.37,53.3,102,659,6
2025-06-11T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,306,239,179,91.5,54.2,47.46,113,504,0
2025-06-11T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,286,164,129,108.1,34.82,64.18,105,348,0
2025-06-11T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,172,90,75,195.9,40.78,58.22,52,413,0
2025-06-11T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,393,225,161,160.3,44.36,55.93,125,902,9
2025-06-11T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,321,199,164,221.9,35.89,63.38,126,588,0
2025-06-11T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,372,255,228,194.8,52.81,48.52,123,893,0
2025-06-11T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,290,223,174,153.1,54.88,43.87,97,841,0
2025-06-12T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,819,609,505,239.5,44.26,54.67,332,1779,0
2025-06-12T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,434,305,259,82.8,51.93,49.88,152,1436,10
2025-06-12T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,348,234,175,101.3,51.42,50.15,117,529,9
2025-06-12T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,334,190,170,155.7,52.44,49.54,94,472,0
2025-06-12T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,271,201,170,228.8,38.36,63.53,127,808,0
2025-06-12T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,158,90,79,106.3,32.39,68.82,61,292,0
2025-06-12T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,448,274,196,72.9,30.94,67.24,184,673,5
2025-06-12T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,272,180,142,140.3,33.37,65.68,118,589,0
2025-06-12T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,374,246,203,72.2,45.81,52.93,130,911,0
2025-06-12T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,263,199,173,63.9,35.24,63.27,125,510,0
2025-06-13T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,658,521,369,187.5,38.82,59.21,308,2492,0
2025-06-13T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,471,255,200,95.2,38.24,61.04,155,885,5
2025-06-13T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,363,240,191,152.7,33.36,66.87,160,583,7
2025-06-13T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,305,165,115,128.7,31.93,68.87,113,350,0
2025-06-13T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,318,175,151,182.6,41.69,59.03,103,576,0
2025-06-13T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,187,95,73,223.6,41.97,57.25,54,313,0
2025-06-13T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,437,250,215,96.9,32.19,66.8,166,907,6
2025-06-13T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,290,223,166,235.1,30.5,67.82,151,981,0
2025-06-13T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,356,249,194,125.2,36.29,63.84,158,870,0
2025-06-13T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,239,169,130,74.2,44.24,54.18,91,435,0
2025-06-14T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,531,357,270,114.9,44.19,55.72,198,1533,0
2025-06-14T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,299,199,167,117.0,34.49,66.01,131,539,4
2025-06-14T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,274,150,108,203.0,54.47,45.16,67,588,3
2025-06-14T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,211,130,95,144.0,44.91,55.1,71,358,0
2025-06-14T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,244,145,120,154.2,45.54,54.57,79,622,0
2025-06-14T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,145,77,57,213.8,30.05,69.81,53,214,0
2025-06-14T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,392,272,233,227.9,35.51,63.61,173,688,11
2025-06-14T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,210,126,99,121.6,52.22,46.47,58,326,0
2025-06-14T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,249,178,127,231.8,36.27,65.64,116,483,0
2025-06-14T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,198,137,118,99.1,39.6,59.07,80,293,0
2025-06-15T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,532,412,343,145.6,54.15,47.55,195,1465,0
2025-06-15T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,421,243,191,118.7,48.96,49.97,121,847,6
2025-06-15T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,301,202,174,174.8,45.91,52.22,105,467,4
2025-06-15T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,250,195,151,80.7,31.69,67.18,131,951,0
2025-06-15T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,237,127,105,194.8,45.94,54.68,69,390,0
2025-06-15T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,135,71,62,127.1,46.41,52.38,37,205,0
2025-06-15T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,400,269,197,94.5,44.44,53.82,144,993,10
2025-06-15T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,266,180,152,106.9,35.71,65.38,117,652,0
2025-06-15T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,305,190,150,180.2,51.31,46.83,88,853,0
2025-06-15T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,239,157,139,229.9,52.41,48.94,76,681,0
2025-06-16T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,887,452,346,131.9,35.61,62.85,284,1997,0
2025-06-16T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,517,375,330,123.1,44.0,55.18,206,1168,11
2025-06-16T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,367,186,130,246.5,48.38,52.29,97,376,9
2025-06-16T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,279,218,154,211.6,39.96,60.01,130,625,0
2025-06-16T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,276,153,135,243.8,44.67,56.68,86,556,0
2025-06-16T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,190,104,92,226.1,44.03,56.35,58,284,0
2025-06-16T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,457,233,193,129.6,38.37,61.02,142,803,10
2025-06-16T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,319,231,193,98.1,39.08,62.38,144,1070,0
2025-06-16T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,360,216,154,97.6,54.48,45.34,97,927,0
2025-06-16T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,252,191,153,248.8,30.5,67.77,129,624,0
2025-06-17T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,697,532,378,129.1,46.06,53.05,282,1138,0
2025-06-17T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,520,353,258,248.0,45.24,56.65,199,1525,6
2025-06-17T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,357,278,228,88.0,47.77,52.99,147,852,9
2025-06-17T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,293,171,127,74.9,38.31,60.9,104,522,0
2025-06-17T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,326,169,133,206.4,35.08,65.12,110,705,0
2025-06-17T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,221,121,104,227.1,37.89,60.47,73,527,0
2025-06-17T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,541,345,243,61.4,42.65,57.35,197,1030,9
2025-06-17T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,297,197,137,177.5,34.89,64.67,127,676,0
2025-06-17T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,400,226,186,200.7,39.27,61.8,139,1112,0
2025-06-17T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,273,201,174,94.5,40.22,59.44,119,872,0
2025-06-18T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,714,495,434,249.4,30.65,71.26,352,2096,0
2025-06-18T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,372,242,179,186.9,49.05,49.55,119,569,12
2025-06-18T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,340,184,149,99.8,49.46,52.06,95,895,4
2025-06-18T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,277,179,137,100.7,50.61,50.22,89,815,0
2025-06-18T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,324,248,179,82.1,34.37,65.47,162,1213,0
2025-06-18T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,157,91,66,87.4,46.32,53.66,48,268,0
2025-06-18T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,429,304,265,188.5,34.5,66.64,202,890,6
2025-06-18T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,296,164,129,81.3,35.96,63.96,104,647,0
2025-06-18T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,353,241,198,223.3,33.59,64.61,155,720,0
2025-06-18T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,255,178,154,231.7,38.25,63.56,113,786,0
2025-06-19T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,984,516,365,75.3,49.91,49.82,257,2319,0
2025-06-19T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,590,429,309,61.0,48.56,52.96,227,1435,14
2025-06-19T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,461,300,268,160.6,39.06,60.68,182,985,10
2025-06-19T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,434,273,217,90.3,47.2,53.21,145,1223,0
2025-06-19T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,405,230,187,240.6,32.93,65.89,151,868,0
2025-06-19T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,223,135,106,152.2,34.42,65.04,87,359,0
2025-06-19T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,584,437,385,230.1,37.01,63.74,278,1762,9
2025-06-19T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,421,216,176,190.7,50.21,51.02,110,838,0
2025-06-19T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,539,365,317,77.2,54.72,45.43,165,1464,0
2025-06-19T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,313,227,195,78.2,31.52,67.34,152,463,0
2025-06-20T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,660,385,326,74.7,40.36,61.45,236,1241,0
2025-06-20T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,436,278,215,123.2,30.24,68.13,189,1153,7
2025-06-20T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,430,314,219,125.0,34.63,65.98,207,984,8
2025-06-20T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,287,216,187,201.7,50.94,48.64,105,1003,0
2025-06-20T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,319,215,170,71.1,54.35,43.98,94,431,0
2025-06-20T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,188,128,109,106.3,50.04,48.56,62,490,0
2025-06-20T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,422,321,273,152.2,34.65,64.6,207,664,10
2025-06-20T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,263,161,139,147.9,35.51,65.84,106,725,0
2025-06-20T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,407,242,206,173.3,51.84,46.82,113,1174,0
2025-06-20T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,278,144,126,71.9,40.45,59.87,86,536,0
2025-06-21T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,578,403,319,244.3,43.35,54.92,221,1441,0
2025-06-21T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,348,203,149,82.7,51.49,48.44,98,672,7
2025-06-21T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,304,157,133,230.4,37.17,62.35,97,325,3
2025-06-21T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,247,159,136,83.0,35.72,63.65,101,711,0
2025-06-21T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,236,142,125,238.1,51.77,48.04,68,366,0
2025-06-21T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,163,119,95,136.5,38.17,60.53,72,407,0
2025-06-21T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,400,201,175,102.5,43.07,57.35,115,519,4
2025-06-21T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,253,154,123,131.0,54.89,43.53,67,508,0
2025-06-21T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,314,248,217,73.0,49.81,49.25,122,1004,0
2025-06-21T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,188,147,106,196.0,37.11,62.5,91,539,0
2025-06-22T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,672,490,369,200.6,45.94,54.77,268,1772,0
2025-06-22T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,362,263,207,199.0,30.53,68.37,179,840,8
2025-06-22T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,335,231,196,237.0,53.03,48.04,110,1139,10
2025-06-22T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,215,145,119,101.3,45.47,55.88,81,648,0
2025-06-22T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,249,145,122,206.5,40.06,58.59,84,524,0
2025-06-22T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,147,110,81,176.3,51.92,46.17,50,399,0
2025-06-22T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,323,206,145,206.2,30.59,68.98,142,627,5
2025-06-22T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,239,177,151,195.2,40.85,58.31,103,857,0
2025-06-22T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,286,154,110,215.8,41.78,59.5,91,601,0
2025-06-22T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,190,143,110,242.0,34.1,65.8,94,707,0
2025-06-23T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,716,476,397,111.2,52.9,48.14,229,1974,0
2025-06-23T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,417,244,186,173.0,33.41,65.64,160,613,6
2025-06-23T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,350,247,211,96.2,31.39,66.72,164,825,12
2025-06-23T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,282,196,143,181.7,46.56,52.77,103,883,0
2025-06-23T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,319,227,169,121.3,35.76,62.89,142,713,0
2025-06-23T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,203,131,102,192.3,44.71,56.87,74,369,0
2025-06-23T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,502,371,280,243.6,52.49,47.66,176,1699,17
2025-06-23T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,309,241,179,164.8,31.73,67.37,162,482,0
2025-06-23T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,387,262,203,70.4,52.4,46.55,121,905,0
2025-06-23T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,248,133,118,91.1,40.58,60.78,80,293,0
2025-06-24T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,788,490,425,152.9,40.09,58.17,285,1535,0
2025-06-24T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,492,258,218,115.4,48.06,50.73,130,1056,13
2025-06-24T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,464,311,270,207.2,39.95,59.72,185,734,7
2025-06-24T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,355,247,203,182.2,43.64,57.25,141,813,0
2025-06-24T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,368,227,201,119.3,31.9,66.65,151,841,0
2025-06-24T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,214,118,88,236.4,40.12,61.78,72,385,0
2025-06-24T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,428,302,217,110.9,51.05,47.32,142,1207,9
2025-06-24T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,341,204,164,119.9,47.3,51.47,105,500,0
2025-06-24T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,414,328,231,73.3,45.51,53.66,176,1420,0
2025-06-24T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,266,160,116,215.5,37.15,64.18,102,366,0
2025-06-25T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,697,439,351,185.9,43.99,54.95,241,940,0
2025-06-25T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,413,307,226,180.7,42.78,56.79,174,937,12
2025-06-25T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,342,210,168,163.0,39.56,60.51,127,433,8
2025-06-25T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,295,168,118,249.8,34.66,63.91,107,342,0
2025-06-25T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,275,171,147,177.6,37.02,64.47,110,629,0
2025-06-25T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,174,98,84,101.0,36.62,64.11,62,334,0
2025-06-25T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,447,247,213,87.3,35.69,63.01,155,796,10
2025-06-25T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,303,176,143,139.2,36.5,63.49,111,814,0
2025-06-25T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,391,281,239,225.7,53.5,47.43,133,992,0
2025-06-25T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,236,139,116,76.2,34.35,67.32,93,691,0
2025-06-26T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,769,496,406,152.2,36.0,64.98,322,2201,0
2025-06-26T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,483,363,306,92.8,34.8,66.99,243,781,12
2025-06-26T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,344,262,199,196.1,42.98,57.66,151,1201,5
2025-06-26T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,307,224,191,171.4,32.45,69.07,154,767,0
2025-06-26T00:00:00Z,/blog/analytics-guide,The Complete Analytics Guide,www.quantifiction.io,336,171,129,248.4,33.53,67.95,116,645,0
2025-06-26T00:00:00Z,/blog/startup-metrics,Key Startup Metrics to Track,www.quantifiction.io,164,120,99,112.2,42.78,55.88,67,275,0
2025-06-26T00:00:00Z,/signup,Sign Up - Quantifiction,www.quantifiction.io,399,214,184,102.4,46.34,55.45,118,830,4
2025-06-26T00:00:00Z,/login,Login - Quantifiction,www.quantifiction.io,308,216,160,232.4,30.87,71.07,153,976,0
2025-06-26T00:00:00Z,/dashboard,Dashboard - Quantifiction,www.quantifiction.io,413,265,194,154.6,47.68,52.88,140,707,0
2025-06-26T00:00:00Z,/docs,Documentation - Quantifiction,www.quantifiction.io,304,199,148,68.9,42.52,58.52,116,773,0
2025-06-27T00:00:00Z,/,Home - Quantifiction,www.quantifiction.io,728,412,296,126.7,50.35,47.9,197,1430,0
2025-06-27T00:00:00Z,/features,Features - Quantifiction,www.quantifiction.io,533,324,239,167.0,33.55,65.62,212,819,9
2025-06-27T00:00:00Z,/pricing,Pricing - Quantifiction,www.quantifiction.io,403,271,206,150.4,43.83,57.71,156,914,5
2025-06-27T00:00:00Z,/blog,Blog - Quantifiction,www.quantifiction.io,321,226,185,157.6,38.71,62.07,140,848,0
